date,ticker,daily_return,vol30,vol90,drawdown,var95,var99,breach95,breach99
2021-09-22,TSLA,0.0169871810945057,,,-0.0099408654360788,,,0,0
2021-09-22,AMD,0.0151721217975482,,,-0.0173225752790383,,,0,0
2021-09-22,NFLX,0.0305509906106156,,,0.0,,,0,0
2021-09-22,CRM,0.004651596874361,,,-0.0052201162006575,,,0,0
2021-09-22,ORCL,0.0174875109998222,,,0.0,,,0,0
2021-09-22,ADBE,-0.0306708527912085,,,-0.0586819760961615,,,0,0
2021-09-22,AVGO,0.0195523009053564,,,-0.0107532123262311,,,0,0
2021-09-22,QCOM,0.0095632102756462,,,-0.0389452676218827,,,0,0
2021-09-22,INTC,0.0119161057275014,,,-0.0293903413991987,,,0,0
2021-09-22,BTC-USD,0.0707931140636199,,,-0.0955207288976169,,,0,0
2021-09-22,ETH-USD,0.1133820125389579,,,-0.1486508351657642,,,0,0
2021-09-22,SOL-USD,0.1934149701602063,,,-0.0703451130268874,,,0,0
2021-09-23,AAPL,0.0067193942559127,,,-0.0147616877182514,,,0,0
2021-09-23,MSFT,0.0032823758006654,,,-0.0185439367961975,,,0,0
2021-09-23,NVDA,0.0246571256663235,,,0.0,,,0,0
2021-09-23,GOOGL,0.0066473334680288,,,-0.0222495232831607,,,0,0
2021-09-23,AMZN,0.0106359407960527,,,-0.0207095810989509,,,0,0
2021-09-23,META,0.0080126274588387,,,-0.0747755363083549,,,0,0
2021-09-23,TSLA,0.0022608146164888,,,-0.0077025252734683,,,0,0
2021-09-23,AMD,0.0169573128859512,,,-0.000659006722084,,,0,0
2021-09-23,NFLX,0.0044188875473205,,,0.0,,,0,0
2021-09-23,CRM,0.0721148089977588,,,0.0,,,0,0
2021-09-23,ORCL,0.0110810612031633,,,0.0,,,0,0
2021-09-23,ADBE,0.0076028776445391,,,-0.0515252503358213,,,0,0
2021-09-23,AVGO,0.0074112926298484,,,-0.0034216148996433,,,0,0
2021-09-23,QCOM,0.0067666790042899,,,-0.0324421187423262,,,0,0
2021-09-23,INTC,0.009906398327059,,,-0.0197750955010083,,,0,0
2021-09-23,BTC-USD,0.0303064775724482,,,-0.0681091481532082,,,0,0
2021-09-23,ETH-USD,0.0252303749670717,,,-0.1271709765090931,,,0,0
2021-09-23,SOL-USD,0.0123665668010815,,,-0.0588484737651824,,,0,0
2021-09-24,AAPL,0.0006128499461626,,,-0.0141578844716123,,,0,0
2021-09-24,MSFT,-0.0007010120091298,,,-0.0192319492829368,,,0,0
2021-09-24,NVDA,-0.0178366157510033,,,-0.0178366157510033,,,0,0
2021-09-24,GOOGL,0.0070743410115106,,,-0.0153325829866988,,,0,0
2021-09-24,AMZN,0.0027868730462519,,,-0.0179804230260628,,,0,0
2021-09-24,META,0.0202336218939571,,,-0.0560548943429789,,,0,0
2021-09-24,TSLA,0.0275330599166629,,,0.0,,,0,0
2021-09-24,AMD,-0.0032972064916624,,,-0.0039540403325043,,,0,0
2021-09-24,NFLX,-0.0014665037289524,,,-0.0014665037289524,,,0,0
2021-09-24,CRM,0.0279637880129495,,,0.0,,,0,0
2021-09-24,ORCL,0.0058153628678365,,,0.0,,,0,0
2021-09-24,ADBE,-0.012887585658345,,,-0.0637487999168957,,,0,0
2021-09-24,AVGO,0.0012292764269272,,,-0.0021965445832541,,,0,0
2021-09-24,QCOM,-0.0002241542923419,,,-0.0326590009944994,,,0,0
2021-09-24,INTC,0.0035167472073678,,,-0.0163278923055191,,,0,0
2021-09-24,BTC-USD,-0.0457811156128283,,,-0.1107721509801433,,,0,0
2021-09-24,ETH-USD,-0.0709405204245252,,,-0.1890899216771683,,,0,0
2021-09-24,SOL-USD,-0.0691664671268817,,,-0.1239445998659176,,,0,0
2021-09-27,AAPL,-0.0105500664969371,,,-0.0245585843459179,,,0,0
2021-09-27,MSFT,-0.017304220006199,,,-0.0362033754075958,,,0,0
2021-09-27,NVDA,-0.0190660535040887,,,-0.0365625953848516,,,0,0
2021-09-27,GOOGL,-0.0080372810782431,,,-0.0232466317858225,,,0,0
2021-09-27,AMZN,-0.0057568350779313,,,-0.0236337477740017,,,0,0
2021-09-27,META,0.0017565464477404,,,-0.0543968109207751,,,0,0
2021-09-27,TSLA,0.0219140632204373,,,0.0,,,0,0
2021-09-27,AMD,0.0223062433107592,,,0.0,,,0,0
2021-09-27,NFLX,0.0004220450471592,,,-0.0010450776124286,,,0,0
2021-09-27,CRM,-0.0208310485478111,,,-0.0208310485478111,,,0,0
2021-09-27,ORCL,0.0122304362202831,,,0.0,,,0,0
2021-09-27,ADBE,-0.0306081432545671,,,-0.0924057107712998,,,0,0
2021-09-27,AVGO,-0.0001384873246201,,,-0.0023347277142915,,,0,0
2021-09-27,QCOM,-0.002987593909082,,,-0.0355490230711337,,,0,0
2021-09-27,INTC,0.0081147582056571,,,-0.0083456309979291,,,0,0
2021-09-27,BTC-USD,-0.0140995111140937,,,-0.1233098289203605,,,0,0
2021-09-27,ETH-USD,0.0008424301661951,,,-0.1884067865651175,,,0,0
2021-09-27,SOL-USD,-0.0191341778764071,,,-0.1407071997216702,,,0,0
2021-09-28,AAPL,-0.023801457761401,,,-0.0477755119993298,,,0,0
2021-09-28,MSFT,-0.0362034638038325,,,-0.0710961516202829,,,0,0
2021-09-28,NVDA,-0.0443676473930989,,,-0.0793080464381389,,,0,0
2021-09-28,GOOGL,-0.0371582769791446,,,-0.0595411039822374,,,0,0
2021-09-28,AMZN,-0.0263784679831095,,,-0.0493887936981338,,,0,0
2021-09-28,META,-0.0365686423891512,,,-0.0889762357842544,,,0,0
2021-09-28,TSLA,-0.0174383561231787,,,-0.0174383561231787,,,0,0
2021-09-28,AMD,-0.0613905953607978,,,-0.0613905953607978,,,0,0
2021-09-28,NFLX,-0.0148319657521753,,,-0.0158615428092481,,,0,0
2021-09-28,CRM,-0.0264587565353491,,,-0.0467386414412577,,,0,0
2021-09-28,ORCL,-0.0060415989466242,,,-0.0060415989466242,,,0,0
2021-09-28,ADBE,-0.0412159428088526,,,-0.1298130650897913,,,0,0
2021-09-28,AVGO,-0.0273942139051304,,,-0.0296649835890063,,,0,0
2021-09-28,QCOM,-0.0268205715823792,,,-0.0614161495355499,,,0,0
2021-09-28,INTC,-0.012074385744778,,,-0.0203192483747546,,,0,0
2021-09-28,BTC-USD,-0.0284400787359118,,,-0.1482429664128655,,,0,0
2021-09-28,ETH-USD,-0.0432298158972288,,,-0.2234918117653478,,,0,0
2021-09-28,SOL-USD,-0.0379672911537286,,,-0.1733322196561403,,,0,0
2021-09-29,AAPL,0.0064831847837745,,,-0.0416020646879863,,,0,0
2021-09-29,MSFT,0.001692754845515,,,-0.0695237451299206,,,0,0
2021-09-29,NVDA,-0.0087926989926369,,,-0.0874034136507511,,,0,0
2021-09-29,GOOGL,-0.0108703405717971,,,-0.0697642124757268,,,0,0
2021-09-29,AMZN,-0.0044753517892663,,,-0.0536431132611535,,,0,0
2021-09-29,META,-0.0030531619258489,,,-0.0917577388547015,,,0,0
2021-09-29,TSLA,0.0048227787753933,,,-0.012699678681574,,,0,0
2021-09-29,AMD,-0.0115248050397293,,,-0.0722078857577209,,,0,0
2021-09-29,NFLX,0.0260512109646888,,,0.0,,,0,0
2021-09-29,CRM,-0.0065373740884193,,,-0.052970467546191,,,0,0
2021-09-29,ORCL,0.0083986615678777,,,0.0,,,0,0
2021-09-29,ADBE,-0.0018487607998171,,,-0.1314218325835662,,,0,0
2021-09-29,AVGO,-0.0031362722624204,,,-0.0327082183862315,,,0,0
2021-09-29,QCOM,-0.0047727994628661,,,-0.0658958220329014,,,0,0
2021-09-29,INTC,-0.0094445334128526,,,-0.0295718759674079,,,0,0
2021-09-29,BTC-USD,0.0129115685022613,,,-0.1372454471264222,,,0,0
2021-09-29,ETH-USD,0.0163312559077397,,,-0.2108104578288323,,,0,0
2021-09-29,SOL-USD,0.028997416948101,,,-0.1493609893519482,,,0,0
2021-09-30,AAPL,-0.0093116416934164,,,-0.0505263228613219,,,0,0
2021-09-30,MSFT,-0.007323770888271,,,-0.0763383400375656,,,0,0
2021-09-30,NVDA,0.0096994820742872,,,-0.0785516994204009,,,0,0
2021-09-30,GOOGL,-0.0050425395844115,,,-0.0744549632571542,,,0,0
2021-09-30,AMZN,-0.0048710792439015,,,-0.0582528926494705,,,0,0
2021-09-30,META,-0.000647602050353,,,-0.0923459184052364,,,0,0
2021-09-30,TSLA,-0.0074618094773734,,,-0.0200667255762017,,,0,0
2021-09-30,AMD,0.0254110920830299,,,-0.0486316749088013,,,0,0
2021-09-30,NFLX,0.0188295362747754,,,0.0,,,0,0
2021-09-30,CRM,0.0026614236234889,,,-0.0504500207763767,,,0,0
2021-09-30,ORCL,-0.0451507554834791,,,-0.0451507554834791,,,0,0
2021-09-30,ADBE,-0.0034274562265314,,,-0.1343988462317069,,,0,0
2021-09-30,AVGO,-0.0092956475331261,,,-0.0416998218498027,,,0,0
2021-09-30,QCOM,-0.0023205707534266,,,-0.0680634768689454,,,0,0
2021-09-30,INTC,-0.0039259182691395,,,-0.0333816974684343,,,0,0
2021-09-30,BTC-USD,0.0535682751816484,,,-0.0910291738238705,,,0,0
2021-09-30,ETH-USD,0.0520603518169509,,,-0.1697249726131431,,,0,0
2021-09-30,SOL-USD,0.0422425477653582,,,-0.1134278303135707,,,0,0
2021-10-01,AAPL,0.0081267411641894,,,-0.0428101960450048,,,0,0
2021-10-01,MSFT,0.0254683187311588,,,-0.052814230481891,,,0,0
2021-10-01,NVDA,0.0012549102873238,,,-0.0773953644687666,,,0,0
2021-10-01,GOOGL,0.0214474212011437,,,-0.0546044090135025,,,0,0
2021-10-01,AMZN,-0.0005418778291703,,,-0.058763204527629,,,0,0
2021-10-01,META,0.010666234168414,,,-0.0826646674270298,,,0,0
2021-10-01,TSLA,-0.0003352887910834,,,-0.0203952862191256,,,0,0
2021-10-01,AMD,-0.0043732222639815,,,-0.052792220049337,,,0,0
2021-10-01,NFLX,0.0046039621875337,,,0.0,,,0,0
2021-10-01,CRM,0.0148959587097128,,,-0.0363055634930529,,,0,0
2021-10-01,ORCL,0.0299554051774355,,,-0.0165478594806184,,,0,0
2021-10-01,ADBE,0.0030396722174892,,,-0.1317677024531708,,,0,0
2021-10-01,AVGO,0.004990505447155,,,-0.0369174195907345,,,0,0
2021-10-01,QCOM,-0.002093246198053,,,-0.0700142494528163,,,0,0
2021-10-01,INTC,0.0108858562690121,,,-0.0228592295600792,,,0,0
2021-10-01,BTC-USD,0.0987887304268892,,,-0.0012330999108499,,,0,0
2021-10-01,ETH-USD,0.101888697219175,,,-0.0851293317390813,,,0,0
2021-10-01,SOL-USD,0.1461222543701794,,,0.0,,,0,0
2021-10-04,AAPL,-0.0246055803282572,,,-0.0663624066556081,,,0,0
2021-10-04,MSFT,-0.020719518656377,,,-0.0724394637044762,,,0,0
2021-10-04,NVDA,-0.0486934996026635,,,-0.1223202129224222,,,0,0
2021-10-04,GOOGL,-0.021117911800521,,,-0.0745691897205568,,,0,0
2021-10-04,AMZN,-0.028471678341373,,,-0.0855617958113832,,,0,0
2021-10-04,META,-0.0489200684622295,,,-0.1275407746993215,,,0,0
2021-10-04,TSLA,0.0081396213981275,,,-0.0124216747291283,,,0,0
2021-10-04,AMD,-0.0205954189673382,,,-0.0723003611265432,,,0,0
2021-10-04,NFLX,-0.0159830313004268,,,-0.0159830313004268,,,0,0
2021-10-04,CRM,-0.0159853080119178,,,-0.051710515889988,,,0,0
2021-10-04,ORCL,-0.0053487252839836,,,-0.0218080748102023,,,0,0
2021-10-04,ADBE,-0.0328674761141952,,,-0.1603043067543641,,,0,0
2021-10-04,AVGO,-0.0233918562912073,,,-0.0594457089082332,,,0,0
2021-10-04,QCOM,-0.0157720605606629,,,-0.084682041031,,,0,0
2021-10-04,INTC,-0.0072408603400722,,,-0.0299345694114252,,,0,0
2021-10-04,BTC-USD,0.0206987582417412,,,0.0,,,0,0
2021-10-04,ETH-USD,0.0219418426279043,,,-0.0650553835112145,,,0,0
2021-10-04,SOL-USD,0.0312312665439538,,,0.0,,,0,0
2021-10-05,AAPL,0.0141588323488786,,,-0.0531431884968343,,,0,0
2021-10-05,MSFT,0.0199567780229916,,,-0.0539283439787395,,,0,0
2021-10-05,NVDA,0.0364381808997247,,,-0.0903391580688576,,,0,0
2021-10-05,GOOGL,0.0176828426420274,,,-0.0582049423263013,,,0,0
2021-10-05,AMZN,0.0097875380383842,,,-0.0766116971041354,,,0,0
2021-10-05,META,0.020629626906947,,,-0.1095422663898446,,,0,0
2021-10-05,TSLA,-0.001202850103416,,,-0.0136095834198118,,,0,0
2021-10-05,AMD,0.0146502020565455,,,-0.0587093739692627,,,0,0
2021-10-05,NFLX,0.0521422052902109,,,0.0,,,0,0
2021-10-05,CRM,0.0033598109620638,,,-0.0485244424860654,,,0,0
2021-10-05,ORCL,0.0249831510618512,,,0.0,,,0,0
2021-10-05,ADBE,0.0147003923368633,,,-0.1479604506200789,,,0,0
2021-10-05,AVGO,0.0198970307095229,,,-0.0407314712944067,,,0,0
2021-10-05,QCOM,0.0067097285692818,,,-0.0785405059717291,,,0,0
2021-10-05,INTC,0.0089769710669749,,,-0.0212263201079589,,,0,0
2021-10-05,BTC-USD,0.0489058891172546,,,0.0,,,0,0
2021-10-05,ETH-USD,0.0409543768817923,,,-0.0267653093239298,,,0,0
2021-10-05,SOL-USD,-0.0156903902582817,,,-0.0156903902582817,,,0,0
2021-10-06,AAPL,0.0063068561339907,,,-0.0471714988071946,,,0,0
2021-10-06,MSFT,0.0150644921833145,,,-0.0396762549117517,,,0,0
2021-10-06,NVDA,0.0121755187166654,,,-0.0792635654621072,,,0,0
2021-10-06,GOOGL,0.0113364381467377,,,-0.0475283409080801,,,0,0
2021-10-06,AMZN,0.0127320167286728,,,-0.0648551017846043,,,0,0
2021-10-06,META,0.0020423549409289,,,-0.1077236356379175,,,0,0
2021-10-06,TSLA,0.0027671424905384,,,-0.0108801005858328,,,0,0
2021-10-06,AMD,0.0179746770939805,,,-0.0417899789147694,,,0,0
2021-10-06,NFLX,0.0067579411366862,,,0.0,,,0,0
2021-10-06,CRM,0.0128787007315929,,,-0.0362706735274178,,,0,0
2021-10-06,ORCL,-0.0016396778306476,,,-0.0016396778306476,,,0,0
2021-10-06,ADBE,0.0063701875309711,,,-0.1425327989067245,,,0,0
2021-10-06,AVGO,0.0069217946209769,,,-0.0340916115523399,,,0,0
2021-10-06,QCOM,0.0041559259227148,,,-0.0747109885737653,,,0,0
2021-10-06,INTC,0.0005560304934706,,,-0.0206820920957324,,,0,0
2021-10-06,BTC-USD,0.0746704982911468,,,0.0,,,0,0
2021-10-06,ETH-USD,0.0176334033960381,,,-0.0096038694242203,,,0,0
2021-10-06,SOL-USD,-0.060981851602367,,,-0.075715412810335,,,0,0
2021-10-07,AAPL,0.0090845863566171,,,-0.0385154460050626,,,0,0
2021-10-07,MSFT,0.0059364335877969,,,-0.033975356776251,,,0,0
2021-10-07,NVDA,0.0181158682585962,,,-0.0625836255131292,,,0,0
2021-10-07,GOOGL,0.0120671005365893,,,-0.0360347696395658,,,0,0
2021-10-07,AMZN,0.012391203105561,,,-0.053267531417688,,,0,0
2021-10-07,META,-0.013247834265048,,,-0.119544365031606,,,0,0
2021-10-07,TSLA,0.0138742603994963,,,0.0,,,0,0
2021-10-07,AMD,0.0271130603545182,,,-0.0158099727807814,,,0,0
2021-10-07,NFLX,-0.0113440537607895,,,-0.0113440537607895,,,0,0
2021-10-07,CRM,-0.0025066964411587,,,-0.038686450400327,,,0,0
2021-10-07,ORCL,0.0106196100912923,,,0.0,,,0,0
2021-10-07,ADBE,0.015167232647318,,,-0.1295273943802982,,,0,0
2021-10-07,AVGO,0.0105160799847425,,,-0.0239340416814906,,,0,0
2021-10-07,QCOM,-0.0017178713751114,,,-0.0763005160801997,,,0,0
2021-10-07,INTC,0.0037049889949036,,,-0.017053730024435,,,0,0
2021-10-07,BTC-USD,-0.02809653406297,,,-0.02809653406297,,,0,0
2021-10-07,ETH-USD,0.0020703011908782,,,-0.0075534511356479,,,0,0
2021-10-07,SOL-USD,0.0011254895612253,,,-0.0746751401558514,,,0,0
2021-10-08,AAPL,-0.0027219112050573,,,-0.041132521586071,,,0,0
2021-10-08,MSFT,0.0,,,-0.033975356776251,,,0,0
2021-10-08,NVDA,-0.0115774936134844,,,-0.0734365576019265,,,0,0
2021-10-08,GOOGL,0.0040260028357275,,,-0.0321538428885921,,,0,0
2021-10-08,AMZN,-0.0041818052612956,,,-0.0572265822358449,,,0,0
2021-10-08,META,0.0025211401826319,,,-0.1173246129512625,,,0,0
2021-10-08,TSLA,-0.0102318345223733,,,-0.0102318345223733,,,0,0
2021-10-08,AMD,-0.0130577682432839,,,-0.0286612980635614,,,0,0
2021-10-08,NFLX,0.0012819097140235,,,-0.0100766860994783,,,0,0
2021-10-08,CRM,-0.0076479825028743,,,-0.0460385596074413,,,0,0
2021-10-08,ORCL,0.0260900394320371,,,0.0,,,0,0
2021-10-08,ADBE,-0.0036272567040784,,,-0.132684821974749,,,0,0
2021-10-08,AVGO,-0.002166439922054,,,-0.0260486299401496,,,0,0
2021-10-08,QCOM,-0.0100906335325307,,,-0.0856212290666221,,,0,0
2021-10-08,INTC,-0.0068291081744433,,,-0.0237663764317637,,,0,0
2021-10-08,BTC-USD,0.0030082765538104,,,-0.0251727796538246,,,0,0
2021-10-08,ETH-USD,-0.006749093056811,,,-0.0142515652478444,,,0,0
2021-10-08,SOL-USD,0.0302565371558738,,,-0.0466780141527232,,,0,0
2021-10-11,AAPL,-0.000629814059797,,,-0.0417364298054582,,,0,0
2021-10-11,MSFT,-0.0021029825145092,,,-0.0360068897095355,,,0,0
2021-10-11,NVDA,-0.0065286865834984,,,-0.079485799917071,,,0,0
2021-10-11,GOOGL,-0.0062346322986285,,,-0.0381880077998223,,,0,0
2021-10-11,AMZN,-0.0128686033509184,,,-0.0693587593988416,,,0,0
2021-10-11,META,-0.0139372211296555,,,-0.129626655006265,,,0,0
2021-10-11,TSLA,0.0082115285655759,,,-0.002104324958256,,,0,0
2021-10-11,AMD,-0.003616954713958,,,-0.0321745861603803,,,0,0
2021-10-11,NFLX,-0.0088831328827441,,,-0.018870306440583,,,0,0
2021-10-11,CRM,0.0046608198768069,,,-0.0415923171643523,,,0,0
2021-10-11,ORCL,0.009534888650347,,,0.0,,,0,0
2021-10-11,ADBE,-0.0065700137357143,,,-0.1383830946075684,,,0,0
2021-10-11,AVGO,-0.0010349309013554,,,-0.027056602309442,,,0,0
2021-10-11,QCOM,-0.0127223403508838,,,-0.0972542670000593,,,0,0
2021-10-11,INTC,-0.0068759116345874,,,-0.0304788725621319,,,0,0
2021-10-11,BTC-USD,0.0651673460956099,,,0.0,,,0,0
2021-10-11,ETH-USD,-0.0051645669657066,,,-0.0193425290504624,,,0,0
2021-10-11,SOL-USD,-0.0886513687619967,,,-0.1311913130689892,,,0,0
2021-10-12,AAPL,-0.0091029500512066,,,-0.0504594552208301,,,0,0
2021-10-12,MSFT,-0.0045881112649943,,,-0.0404297973582362,,,0,0
2021-10-12,NVDA,-0.0011597251021979,,,-0.0805533433418369,,,0,0
2021-10-12,GOOGL,-0.017744733454749,,,-0.0552551052349956,,,0,0
2021-10-12,AMZN,0.0003172745113595,,,-0.0690634906539787,,,0,0
2021-10-12,META,-0.0051621754768854,,,-0.1341196749435265,,,0,0
2021-10-12,TSLA,0.0174002673033608,,,0.0,,,0,0
2021-10-12,AMD,0.0034390581706347,,,-0.0288461782631672,,,0,0
2021-10-12,NFLX,-0.0033490541157867,,,-0.0221561628789187,,,0,0
2021-10-12,CRM,0.0191779274592243,,,-0.0232120441465669,,,0,0
2021-10-12,ORCL,0.0029385423945489,,,0.0,,,0,0
2021-10-12,ADBE,0.0132967962374559,,,-0.1269263501818179,,,0,0
2021-10-12,AVGO,-0.0143397123591738,,,-0.041008330774082,,,0,0
2021-10-12,QCOM,-0.0159274653212271,,,-0.1116327183563017,,,0,0
2021-10-12,INTC,-0.0237650200060076,,,-0.05351956155194,,,0,0
2021-10-12,BTC-USD,-0.0251149998511834,,,-0.0251149998511834,,,0,0
2021-10-12,ETH-USD,-0.0148873036826777,,,-0.0339418746291749,,,0,0
2021-10-12,SOL-USD,0.0543910241859022,,,-0.0839359187652026,,,0,0
2021-10-13,AAPL,-0.0042397450868605,,,-0.0544852650803324,,,0,0
2021-10-13,MSFT,0.0117111920396855,,,-0.0291920864395385,,,0,0
2021-10-13,NVDA,0.012964929112351,,,-0.0686327826156756,,,0,0
2021-10-13,GOOGL,0.0083034235704473,,,-0.047410488207744,,,0,0
2021-10-13,AMZN,0.0113786012039827,,,-0.0584707353679027,,,0,0
2021-10-13,META,0.0023784484840647,,,-0.1320602231970143,,,0,0
2021-10-13,TSLA,0.00665237902232,,,0.0,,,0,0
2021-10-13,AMD,0.0392231788906334,,,0.0,,,0,0
2021-10-13,NFLX,0.0077127766233904,,,-0.0146142717906448,,,0,0
2021-10-13,CRM,0.0193908973544958,,,-0.004271249157505,,,0,0
2021-10-13,ORCL,0.008684528399897,,,0.0,,,0,0
2021-10-13,ADBE,0.0179613780707954,,,-0.1112447442737842,,,0,0
2021-10-13,AVGO,-0.0005562246804836,,,-0.0415417456088836,,,0,0
2021-10-13,QCOM,0.0169986724381134,,,-0.0965316539309032,,,0,0
2021-10-13,INTC,0.0017250055789388,,,-0.0518868775152606,,,0,0
2021-10-13,BTC-USD,0.0242686183421181,,,-0.0014558878551159,,,0,0
2021-10-13,ETH-USD,0.0325342978054716,,,-0.0025118518809648,,,0,0
2021-10-13,SOL-USD,-0.029862294675807,,,-0.1112916943009586,,,0,0
